Bonds,,Date,XS0428461718,XS0282572956,XS0994991411,XS0951395317,XS0830194501,XS0994990280,XS1139315581,XS0418669429,XS1111559768,XS1693818525,XS0402228471,XS1048519679,XS0414313691,XS0410303647,XS1443997223,XS1443997819,XS1111559925
,,12/3/2018,NA,NA,112.686,103.12,107.102,105.969,103.181,123.023,102.927,99.003,NA,110.346,NA,100.75,99.044,94.65,106.09
,,12/4/2018,NA,NA,112.956,103.22,107.261,106.016,103.418,123.212,102.989,99.324,NA,110.555,NA,100.74,99.229,95.021,106.67
,,12/5/2018,NA,NA,112.545,103.18,107.118,105.918,103.118,122.84,102.87,98.933,NA,110.212,NA,100.71,99.055,94.81,106.48
,,12/6/2018,NA,NA,112.794,103.12,107.111,105.935,103.337,122.78,102.899,99.18,NA,110.399,NA,100.68,99.131,94.82,106.59
,,12/7/2018,NA,NA,112.671,103.11,107.001,105.841,103.197,122.85,102.805,99.023,NA,110.359,NA,100.66,99.075,94.84,106.46
,,12/10/2018,NA,NA,112.398,103.08,106.879,105.744,103.009,122.65,102.711,98.92,NA,110.135,NA,100.66,98.905,94.72,106.45
,,12/11/2018,NA,NA,112.56,103.09,106.986,105.858,103.157,122.5,102.825,99.122,NA,110.301,NA,100.65,99.065,94.89,106.69
,,12/12/2018,NA,NA,112.436,103.08,106.86,105.734,102.97,122.7,102.736,98.905,NA,110.101,NA,100.62,98.922,95.18,106.4
,,12/13/2018,NA,NA,112.644,103.1,106.999,105.812,103.179,122.77,102.794,99.162,NA,110.392,NA,100.58,99.095,94.9,106.38
,,12/14/2018,NA,NA,112.828,102.94,107.115,105.835,103.278,122.83,102.865,99.259,NA,110.509,NA,100.55,99.174,95.06,106.6
,,12/17/2018,NA,NA,112.784,103,107.048,105.863,103.257,122.75,102.894,99.338,NA,110.473,NA,100.55,99.114,94.98,106.45
,,12/18/2018,NA,NA,112.817,102.99,107.17,105.868,103.326,122.73,102.885,99.493,NA,110.539,NA,100.53,99.286,95.02,106.57
,,12/19/2018,NA,NA,112.844,102.97,107.123,105.857,103.382,122.72,102.872,99.524,NA,110.481,NA,100.52,99.199,94.94,106.58
,,12/20/2018,NA,NA,112.754,102.94,106.998,105.72,103.286,122.66,102.777,99.639,NA,110.479,NA,100.48,99.162,95.12,106.73
,,12/21/2018,NA,NA,112.722,102.92,107.046,105.697,103.351,122.6,102.791,99.31,NA,110.404,NA,100.43,99.153,95.07,106.55
,,12/24/2018,NA,NA,112.794,102.964,107.103,105.764,103.282,122.534,102.84,99.524,NA,110.435,NA,100.429,99.214,95.148,106.66
,,12/25/2018,NA,NA,112.82,102.961,107.098,105.822,103.351,122.553,102.897,99.508,NA,110.444,NA,100.429,99.204,95.236,106.66
,,12/26/2018,NA,NA,112.82,102.961,107.098,105.822,103.351,122.553,102.897,99.508,NA,110.444,NA,100.429,99.204,95.236,106.66
,,12/27/2018,NA,NA,112.755,102.9,107.137,105.868,103.389,122.59,102.959,99.468,NA,110.477,NA,100.37,99.265,95.27,106.56
,,12/28/2018,NA,NA,112.862,102.89,107.175,105.795,103.301,122.595,102.842,99.54,NA,110.52,NA,100.35,99.314,95.346,106.683
,,12/31/2018,NA,NA,112.841,102.89,107.085,105.696,103.393,122.592,102.842,99.463,NA,110.49,NA,100.346,99.227,95.153,106.591
,,1/1/2019,NA,NA,112.877,102.89,107.085,105.701,103.441,122.603,102.842,99.275,NA,110.519,NA,100.346,99.207,95.312,106.508
,,1/2/2019,NA,NA,113.243,102.97,107.258,105.872,103.773,122.67,102.998,100.25,NA,110.973,NA,100.29,99.513,95.55,107.31
,,1/3/2019,NA,NA,113.212,102.94,107.206,105.762,103.782,122.84,102.929,100.173,NA,111.022,NA,100.25,99.495,95.57,107.44
,,1/4/2019,NA,NA,112.763,102.86,107.063,105.701,103.546,122.74,102.856,99.739,NA,110.662,NA,100.24,99.327,95.19,106.53
,,1/7/2019,NA,NA,112.672,102.88,107.002,105.563,103.387,122.57,102.738,99.553,NA,110.613,NA,100.22,99.272,95.34,106.67
,,1/8/2019,NA,NA,112.523,102.86,106.855,105.534,103.266,122.48,102.666,99.317,NA,110.393,NA,100.21,99.104,95.21,106.63
,,1/9/2019,NA,NA,112.63,102.88,106.945,105.619,103.373,122.39,102.788,99.395,NA,110.509,NA,100.2,99.184,95.21,106.8
,,1/10/2019,NA,NA,112.791,102.88,107.087,105.634,103.472,122.66,102.781,99.716,NA,110.694,NA,100.19,99.363,95.54,106.91
,,1/11/2019,NA,NA,112.998,102.86,107.147,105.629,103.706,122.74,102.793,99.977,NA,110.923,NA,100.18,99.443,95.6,107.05
,,1/14/2019,NA,NA,113.03,102.86,107.108,105.604,103.719,122.63,102.782,100.037,NA,110.938,NA,100.12,99.399,95.73,107.18
,,1/15/2019,NA,NA,113.045,102.88,107.15,105.716,103.74,122.8,102.874,100.122,NA,110.983,NA,100.14,99.422,95.79,107.4
,,1/16/2019,NA,NA,113.234,102.88,107.179,105.723,103.885,122.6,102.912,100.154,NA,111.14,NA,100.13,99.5,95.86,107.42
,,1/17/2019,NA,NA,113.081,102.87,107.095,105.677,103.741,122.48,102.848,100.082,NA,110.992,NA,100.05,99.436,95.67,107.12
,,1/18/2019,NA,NA,113.088,102.86,107.126,105.71,103.724,122.68,102.893,100.176,NA,110.937,NA,100.08,99.421,95.9,107.27
,,1/21/2019,NA,NA,113.231,102.86,107.174,105.721,103.903,122.52,102.902,100.38,NA,111.093,NA,100.02,99.458,95.89,107.39
,,1/22/2019,NA,NA,113.5,102.9,107.287,105.809,104.074,122.82,103.002,100.728,NA,111.399,NA,100.01,99.559,96.12,107.8
,,1/23/2019,NA,NA,113.411,102.89,107.137,105.687,104.015,122.61,102.869,100.616,NA,111.284,NA,99.99,99.442,96.2,107.73
,,1/24/2019,NA,NA,113.709,102.87,107.292,105.787,104.278,122.99,103.011,101.22,NA,111.558,NA,100.012,99.654,96.81,108.55
,,1/25/2019,NA,NA,113.662,102.86,107.21,105.668,104.206,122.88,102.872,101.128,NA,111.492,NA,99.99,99.576,96.63,108.38
,,1/28/2019,NA,NA,113.621,102.85,107.237,105.684,104.207,122.69,102.891,101.04,NA,111.459,NA,99.99,99.598,96.39,108.15
,,1/29/2019,NA,NA,113.868,102.863,107.332,105.735,104.413,122.94,102.97,101.392,NA,111.697,NA,NA,99.704,96.61,108.53
,,1/30/2019,NA,NA,113.889,102.85,107.285,105.649,104.448,123.06,102.869,101.568,NA,111.683,NA,NA,99.664,96.86,108.82
,,1/31/2019,NA,NA,114.21,102.847,107.458,105.817,104.707,123.28,103.074,102.043,NA,112.057,NA,NA,99.899,97.6,109.44
,,2/1/2019,NA,NA,114.235,102.91,107.474,105.86,104.737,123.27,103.139,102.122,NA,112.062,NA,NA,99.898,97.47,109.41
,,2/4/2019,NA,NA,114.435,102.89,107.519,105.88,104.835,123.48,103.128,102.283,NA,112.233,NA,NA,99.955,97.71,109.77
,,2/5/2019,NA,NA,114.782,102.89,107.682,105.964,105.063,123.9,103.24,102.684,NA,112.551,NA,NA,100.112,98.33,110.41
,,2/6/2019,NA,NA,114.969,102.93,107.767,106.006,105.219,123.91,103.276,102.927,NA,112.69,NA,NA,100.212,98.16,110.5
,,2/7/2019,NA,NA,115.431,102.92,108.007,106.185,105.658,124.34,103.481,103.637,NA,113.16,NA,NA,100.465,98.76,111.04
,,2/8/2019,NA,NA,115.497,102.88,107.992,106.1,105.668,124.47,103.417,103.858,NA,113.242,NA,NA,100.455,98.92,111.57
,,2/11/2019,NA,NA,115.362,102.82,107.978,106.088,105.605,124.13,103.402,103.612,NA,113.094,NA,NA,100.405,98.74,110.88
,,2/12/2019,NA,NA,115.408,102.82,107.95,106.072,105.573,124.04,103.39,103.705,NA,113.161,NA,NA,100.374,98.61,111.146
,,2/13/2019,NA,NA,115.295,102.79,107.941,106.021,105.554,124.09,103.311,103.64,NA,113.06,NA,NA,100.374,98.77,110.97
,,2/14/2019,NA,NA,115.509,102.78,107.975,106.111,105.679,124.33,103.454,104.045,NA,113.296,NA,NA,100.432,99.16,111.57
,,2/15/2019,NA,NA,115.57,102.84,108.025,106.108,105.747,124.36,103.454,104.072,NA,113.321,NA,NA,100.476,99.3,111.54
,,2/18/2019,NA,NA,115.595,102.85,108.027,106.051,105.737,124.51,103.385,103.955,NA,113.348,NA,NA,100.458,99.4,111.64
,,2/19/2019,NA,NA,115.755,102.85,108.056,106.129,105.892,124.29,103.47,104.32,NA,113.516,NA,NA,100.503,99.25,111.56
,,2/20/2019,NA,NA,115.716,102.85,108.092,106.081,105.867,124.29,103.418,104.3,NA,113.486,NA,NA,100.528,99.43,111.58
,,2/21/2019,NA,NA,115.511,102.8,107.964,106.007,105.685,124.11,103.334,103.932,NA,113.304,NA,NA,100.418,98.93,111.41
,,2/22/2019,NA,NA,115.554,102.82,107.957,105.998,105.707,124.4,103.329,104.242,NA,113.343,NA,NA,100.43,99.21,111.82
,,2/25/2019,NA,NA,115.543,102.81,107.928,106.034,105.666,124.13,103.394,104.122,NA,113.352,NA,NA,100.399,99.1,111.5
,,2/26/2019,NA,NA,115.505,102.81,107.946,106.002,105.643,124.07,103.356,103.946,NA,113.286,NA,NA,100.41,99.03,111.39
,,2/27/2019,NA,NA,115.314,102.79,107.895,105.99,105.535,124.15,103.35,103.66,NA,113.065,NA,NA,100.33,98.97,111.23
,,2/28/2019,NA,NA,115.192,102.75,107.807,105.998,105.331,124.04,103.342,103.536,NA,112.94,NA,NA,100.249,98.79,110.97
,,3/1/2019,NA,NA,115.224,102.73,107.827,105.952,105.361,124.03,103.309,103.509,NA,112.974,NA,NA,100.225,98.63,111.02
,,3/4/2019,NA,NA,115.409,102.751,107.827,106.007,105.52,124.07,103.368,103.906,NA,113.171,NA,NA,100.277,98.86,111.32
,,3/5/2019,NA,NA,115.489,102.72,107.903,105.942,105.52,124.08,103.276,103.747,NA,113.184,NA,NA,100.317,98.83,111.28
,,3/6/2019,NA,NA,115.616,102.73,107.954,105.996,105.624,124.06,103.396,104.051,NA,113.396,NA,NA,100.423,99.16,111.69
,,3/7/2019,NA,NA,116.081,102.75,108.105,106.083,106.021,124.32,103.514,104.701,NA,113.887,NA,NA,100.6,99.64,112.03
,,3/8/2019,NA,NA,115.67,102.69,107.989,106.003,105.798,124.33,103.423,104.466,NA,113.415,NA,NA,100.484,99.49,112.03
,,3/11/2019,NA,NA,115.656,102.76,107.988,106.015,105.762,124.19,103.447,104.395,NA,113.391,NA,NA,100.456,99.4,111.92
,,3/12/2019,NA,NA,115.848,102.71,108.096,106.027,105.926,124.26,103.445,104.675,NA,113.663,NA,NA,100.577,99.62,112.05
,,3/13/2019,NA,NA,115.691,102.73,108.068,106.062,105.822,124.26,103.49,104.535,NA,113.485,NA,NA,100.526,99.62,112.3
,,3/14/2019,NA,NA,115.777,102.71,108.12,106.02,105.892,124.22,103.399,104.556,NA,113.59,NA,NA,100.577,99.48,111.89
,,3/15/2019,NA,NA,115.969,102.72,108.199,106.074,105.94,124.49,103.486,104.938,NA,113.788,NA,NA,100.615,99.79,112.21
,,3/18/2019,NA,NA,115.938,102.74,108.217,106.068,105.976,124.44,103.498,104.796,NA,113.688,NA,NA,100.636,100.06,112.63
,,3/19/2019,NA,NA,115.946,102.74,108.228,106.044,105.932,124.55,103.428,104.701,NA,113.775,NA,NA,100.647,99.77,112.46
,,3/20/2019,NA,NA,116.141,102.74,108.223,106.103,106.145,124.59,103.578,105.119,NA,113.97,NA,NA,100.696,99.93,112.49
,,3/21/2019,NA,NA,116.07,102.744,108.353,106.104,106.08,124.76,103.631,105.347,NA,113.916,NA,NA,100.755,100.46,112.95
,,3/22/2019,NA,NA,116.446,102.759,108.478,106.085,106.444,124.92,103.554,106.129,NA,114.284,NA,NA,100.941,100.69,113.63
,,3/25/2019,NA,NA,116.461,102.731,108.456,106.145,106.455,124.9,103.632,106.111,NA,114.316,NA,NA,100.894,100.82,113.69
,,3/26/2019,NA,NA,116.42,102.725,108.459,106.173,106.419,124.83,103.684,106.152,NA,114.257,NA,NA,100.804,100.73,113.6
,,3/27/2019,NA,NA,116.905,102.777,108.645,106.292,106.779,125.241,103.801,106.445,NA,114.803,NA,NA,101.123,101.33,114.3
,,3/28/2019,NA,NA,116.705,102.75,108.569,106.189,106.594,125.08,103.675,106.373,NA,114.614,NA,NA,101.061,101.2,113.94
,,3/29/2019,NA,NA,116.77,102.75,108.618,106.212,106.688,125.142,103.764,106.534,NA,114.661,NA,NA,101.104,101.06,113.94
,,4/1/2019,NA,NA,116.702,102.74,108.601,106.219,106.626,125.02,103.748,106.147,NA,114.606,NA,NA,101.096,101.08,113.712
,,4/2/2019,NA,NA,116.762,102.726,108.677,106.202,106.656,124.92,103.78,106.206,NA,114.681,NA,NA,101.133,101.172,113.757
,,4/3/2019,NA,NA,116.625,102.71,108.571,106.218,106.538,124.94,103.771,105.908,NA,114.548,NA,NA,101.052,100.875,113.496
,,4/4/2019,NA,NA,116.604,102.7,108.519,106.176,106.539,124.69,103.705,105.946,NA,114.524,NA,NA,101.052,100.939,113.484
,,4/5/2019,NA,NA,116.543,102.69,108.507,106.166,106.494,124.64,103.717,105.849,NA,114.474,NA,NA,101.038,100.87,113.4
,,4/8/2019,NA,NA,116.446,102.69,108.448,106.119,106.394,124.64,103.623,105.746,NA,114.37,NA,NA,100.985,100.62,113.2
,,4/9/2019,NA,NA,116.58,102.57,108.411,106.082,106.534,124.64,103.61,105.801,NA,114.506,NA,NA,100.973,100.66,113.27
,,4/10/2019,NA,NA,116.754,102.69,108.567,106.132,106.703,124.81,103.652,106.172,NA,114.706,NA,NA,101.138,100.91,113.59
,,4/11/2019,NA,NA,116.607,102.65,108.45,106.103,106.6,124.65,103.624,106.018,NA,114.568,NA,NA,101.05,100.75,113.37
,,4/12/2019,NA,NA,116.259,102.63,108.323,106.041,106.311,124.38,103.547,105.423,NA,114.212,NA,NA,100.876,100.26,112.75
,,4/15/2019,NA,NA,116.381,102.63,108.381,106.049,106.348,124.4,103.575,105.518,NA,114.347,NA,NA,100.928,100.34,112.84
,,4/16/2019,NA,NA,116.394,102.63,108.346,106.026,106.4,124.42,103.55,105.34,NA,114.364,NA,NA,100.903,100.637,112.849
,,4/17/2019,NA,NA,116.354,102.602,108.354,106.013,106.341,124.32,103.555,105.46,NA,114.332,NA,NA,100.887,100.664,112.907
,,4/18/2019,NA,NA,116.587,102.61,108.371,106.034,106.58,124.57,103.585,105.974,NA,114.616,NA,NA,100.969,100.89,113.47
,,4/19/2019,NA,NA,116.587,102.602,108.38,106.03,106.58,124.736,103.584,105.947,NA,114.616,NA,NA,100.969,101.047,113.443
,,4/22/2019,NA,NA,116.66,102.602,108.435,106.078,106.642,124.795,103.642,106.085,NA,114.691,NA,NA,101.033,101.169,113.597
,,4/23/2019,NA,NA,116.547,102.61,108.404,106.019,106.558,124.52,103.579,105.814,NA,114.525,NA,NA,101.035,100.78,113.25
,,4/24/2019,NA,NA,116.888,102.62,108.541,106.106,106.872,124.75,103.726,106.646,NA,114.899,NA,NA,101.17,101.4,113.94
,,4/25/2019,NA,NA,116.939,102.61,108.555,106.048,106.877,124.76,103.657,106.586,NA,114.997,NA,NA,101.217,101.612,114.084
,,4/26/2019,NA,NA,116.986,102.61,108.592,106.118,106.917,124.77,103.769,106.914,NA,115.061,NA,NA,101.248,101.5,114.08
,,4/29/2019,NA,NA,116.918,102.58,108.517,106.041,106.843,124.69,103.673,106.526,NA,114.998,NA,NA,101.21,101.43,113.97
,,4/30/2019,NA,NA,116.923,102.558,108.577,106.048,106.834,124.65,103.709,106.664,NA,115.011,NA,NA,101.229,101.35,113.87
,,5/1/2019,NA,NA,116.932,102.565,108.548,106.024,106.847,124.911,103.687,106.467,NA,115.016,NA,NA,101.178,101.544,114.03
,,5/2/2019,NA,NA,116.938,102.541,108.539,106.03,106.888,124.65,103.685,106.395,NA,115.04,NA,NA,101.25,101.597,113.922
,,5/3/2019,NA,NA,116.887,102.548,108.559,106.028,106.81,124.65,103.69,106.32,NA,114.96,NA,NA,101.218,101.33,113.929
,,5/6/2019,NA,NA,116.909,102.56,108.552,106.054,106.858,124.77,103.737,106.439,NA,115.015,NA,NA,101.212,101.596,114.018
,,5/7/2019,NA,NA,117.07,102.53,108.587,106.027,107.013,124.72,103.718,106.778,NA,115.109,NA,NA,101.271,101.869,114.421
,,5/8/2019,NA,NA,116.789,102.528,108.506,105.988,106.858,124.66,103.655,106.49,NA,114.874,NA,NA,101.184,101.3,114.169
,,5/9/2019,NA,NA,116.749,102.52,108.498,105.959,106.911,124.54,103.621,106.401,NA,114.811,NA,NA,101.161,101.18,113.72
,,5/10/2019,NA,NA,116.567,102.52,108.375,105.927,106.714,124.5,103.613,106.223,NA,114.564,NA,NA,101.046,101.15,113.58
,,5/13/2019,NA,NA,116.644,102.51,108.433,105.908,106.822,124.51,103.57,106.175,NA,114.664,NA,NA,101.102,101.364,113.819
,,5/14/2019,NA,NA,116.696,102.49,108.423,105.882,106.855,124.58,103.557,106.316,NA,114.635,NA,NA,101.105,101.403,113.968
,,5/15/2019,NA,NA,116.621,102.398,108.364,105.896,106.793,124.56,103.561,106.169,NA,114.583,NA,NA,101.043,101.367,113.85
,,5/16/2019,NA,NA,116.618,102.4,108.302,105.846,106.796,124.51,103.49,106.074,NA,114.594,NA,NA,101.007,101.38,113.806
,,5/17/2019,NA,NA,116.715,102.43,108.285,105.812,106.884,124.54,103.442,106.34,NA,114.693,NA,NA,101.037,101.531,114.136
,,5/20/2019,NA,NA,116.626,102.42,108.199,105.805,106.826,124.68,103.463,106.091,NA,114.612,NA,NA,100.932,101.37,113.96
,,5/21/2019,NA,NA,116.536,102.39,108.175,105.762,106.723,124.37,103.413,106.011,NA,114.544,NA,NA,100.898,101.2,113.9
,,5/22/2019,NA,NA,116.429,102.35,108.068,105.71,106.657,124.29,103.375,105.835,NA,114.443,NA,NA,100.882,100.98,113.4
,,5/23/2019,NA,NA,116.356,102.296,108.025,105.663,106.631,124.43,103.345,105.907,NA,114.414,NA,NA,100.837,100.96,113.57
,,5/24/2019,NA,NA,116.374,102.33,108.018,105.646,106.643,124.38,103.345,105.809,NA,114.434,NA,NA,100.814,100.95,113.51
,,5/27/2019,NA,NA,116.432,102.3,108.021,105.626,106.728,124.3,103.361,106.066,NA,114.545,NA,NA,100.89,101.02,113.819
,,5/28/2019,NA,NA,116.497,102.33,108.047,105.682,106.801,124.3,103.411,106.249,NA,114.581,NA,NA,100.83,101.284,114.047
,,5/29/2019,NA,NA,116.4,102.32,107.957,105.644,106.747,124.34,103.333,106.179,NA,114.518,NA,NA,100.832,101.11,113.79
,,5/30/2019,NA,NA,116.453,102.268,107.978,105.635,106.747,124.437,103.358,106.261,NA,114.548,NA,NA,100.861,101.06,113.998
,,5/31/2019,NA,NA,116.562,102.33,107.985,105.674,106.796,124.27,103.342,106.339,NA,114.747,NA,NA,100.984,101.19,114.03
,,6/3/2019,NA,NA,116.263,102.264,107.855,105.567,106.553,124.19,103.233,106.229,NA,114.438,NA,NA,100.875,100.89,113.63
,,6/4/2019,NA,NA,116.133,102.229,107.735,105.516,106.011,124.17,103.189,105.952,NA,114.329,NA,NA,100.737,100.94,113.67
,,6/5/2019,NA,NA,116.482,102.231,107.901,105.574,106.788,124.3,103.252,106.491,NA,114.691,NA,NA,100.938,101.17,113.99
,,6/6/2019,NA,NA,116.255,102.2,107.786,105.507,106.592,124.2,103.182,106.393,NA,114.438,NA,NA,100.826,101.17,114.17
,,6/7/2019,NA,NA,116.459,102.25,107.853,105.566,106.782,124.32,103.262,106.733,NA,114.621,NA,NA,100.899,101.43,114.43
,,6/10/2019,NA,NA,116.571,102.12,107.88,105.563,106.777,124.415,103.241,106.595,NA,114.776,NA,NA,100.932,101.655,114.369
,,6/11/2019,NA,NA,116.793,102.198,107.945,105.586,106.93,124.22,103.305,107.195,NA,114.95,NA,NA,101.03,101.73,114.62
,,6/12/2019,NA,NA,116.792,102.197,107.926,105.592,106.931,124.36,103.304,107.303,NA,114.969,NA,NA,101.03,101.76,114.74
,,6/13/2019,NA,NA,116.853,102.183,107.918,105.585,106.999,124.2,103.303,107.497,NA,115.02,NA,NA,101.04,101.97,114.84
,,6/14/2019,NA,NA,116.87,102.22,107.925,105.58,106.983,124.2,103.295,107.38,NA,115.082,NA,NA,101.053,102.04,114.89
,,6/17/2019,NA,NA,116.794,102.19,107.918,105.593,106.919,124.19,103.334,107.265,NA,115.013,NA,NA,101.021,101.99,114.81
,,6/18/2019,NA,NA,117.36,102.27,108.263,105.749,107.366,124.65,103.508,108.264,NA,115.65,NA,NA,101.335,102.83,115.69
,,6/19/2019,NA,NA,117.36,102.22,108.234,105.73,107.394,124.46,103.476,108.347,NA,115.562,NA,NA,101.348,102.77,115.61
,,6/20/2019,NA,NA,117.639,102.223,108.33,105.798,107.554,124.66,103.596,108.86,NA,115.916,NA,NA,101.411,103.27,116.23
,,6/21/2019,NA,NA,117.476,102.1,108.248,105.742,107.376,124.6,103.52,108.66,NA,115.82,NA,NA,101.353,103.03,116.07
,,6/24/2019,NA,NA,117.743,102.192,108.376,105.805,107.603,124.58,103.586,109.095,NA,116.11,NA,NA,101.476,103.37,116.31
,,6/25/2019,NA,NA,117.822,102.178,108.365,105.751,107.655,124.58,103.565,109.553,NA,116.204,NA,NA,101.495,103.5,116.52
,,6/26/2019,NA,NA,117.512,102.174,108.228,105.668,107.353,124.52,103.478,108.881,NA,115.865,NA,NA,101.332,103.26,116.21
,,6/27/2019,NA,NA,117.622,102.145,108.305,105.662,107.461,124.51,103.51,109.079,NA,115.939,NA,NA,101.396,103.4,116.26
,,6/28/2019,NA,NA,117.785,102.144,108.346,105.711,107.626,124.51,103.589,109.167,NA,116.137,NA,NA,101.446,103.45,116.37
,,7/1/2019,NA,NA,118.073,102.134,108.489,105.751,107.909,124.69,103.623,109.841,NA,116.503,NA,NA,101.644,103.81,116.87
,,7/2/2019,NA,NA,117.893,102.154,108.403,105.684,107.737,124.67,103.593,109.669,NA,116.335,NA,NA,101.519,103.88,116.96
,,7/3/2019,NA,NA,117.925,102.153,108.42,105.685,107.772,124.68,103.62,109.888,NA,116.324,NA,NA,101.521,103.95,117.23
,,7/4/2019,NA,NA,118.034,102.17,108.396,105.658,107.867,124.71,103.597,110.143,NA,116.467,NA,NA,101.528,104.14,117.47
,,7/5/2019,NA,NA,117.665,102.138,108.326,105.607,107.559,124.6,103.529,109.308,NA,116.082,NA,NA,101.451,103.94,117.01
,,7/8/2019,NA,NA,117.801,102.14,108.352,105.649,107.666,124.58,103.566,109.822,NA,116.25,NA,NA,101.439,103.99,117.28
,,7/9/2019,NA,NA,117.742,102.115,108.285,105.569,107.597,124.52,103.486,109.695,NA,116.21,NA,NA,101.419,103.84,117.07
,,7/10/2019,NA,NA,117.599,102.11,108.239,105.569,107.439,124.37,103.486,109.222,NA,116.058,NA,NA,101.344,103.65,116.65
,,7/11/2019,NA,NA,117.356,102.11,108.145,105.522,107.258,124.21,103.433,108.732,NA,115.779,NA,NA,101.226,103.39,116.29
,,7/12/2019,NA,NA,117.521,102.1,108.206,105.538,107.408,124.19,103.447,108.897,NA,115.939,NA,NA,101.306,103.34,116.23
,,7/15/2019,NA,NA,117.705,102.1,108.284,105.558,107.596,124.3,103.495,109.423,NA,116.133,NA,NA,101.42,103.64,116.68
,,7/16/2019,NA,NA,117.68,102.11,108.295,105.545,107.578,124.29,103.494,109.492,NA,116.129,NA,NA,101.437,103.71,116.91
,,7/17/2019,NA,NA,117.874,102.079,108.322,105.558,107.71,124.44,103.52,109.924,NA,116.391,NA,NA,101.477,104.11,117.19
,,7/18/2019,NA,NA,117.985,102.072,108.34,105.606,107.847,124.6,103.552,110.12,NA,116.477,NA,NA,101.545,104.37,117.38
,,7/19/2019,NA,NA,118.084,102.08,108.405,105.581,107.93,124.57,103.57,110.085,NA,116.548,NA,NA,101.602,104.53,117.51
,,7/22/2019,NA,NA,118.126,102.029,108.437,105.59,107.997,124.57,103.596,110.317,NA,116.622,NA,NA,101.627,104.75,117.81
,,7/23/2019,NA,NA,118.269,102.023,108.461,105.618,108.127,124.64,103.623,110.655,NA,116.769,NA,NA,101.686,104.76,118.03
,,7/24/2019,NA,NA,118.256,102.06,108.481,105.612,108.131,124.81,103.632,110.779,NA,116.776,NA,NA,101.715,105.12,118.65
,,7/25/2019,NA,NA,118.719,102.045,108.617,105.631,108.467,124.74,103.65,111.335,NA,117.105,NA,NA,101.859,105.21,118.6
,,7/26/2019,NA,NA,118.526,102.04,108.512,105.574,108.328,124.71,103.613,111.309,NA,116.936,NA,NA,101.734,105.36,118.93
,,7/29/2019,NA,NA,118.629,102.05,108.533,105.574,108.391,124.78,103.627,111.551,NA,117.012,NA,NA,101.794,105.5,119.21
,,7/30/2019,NA,NA,118.629,102.03,108.488,105.556,108.404,124.71,103.598,111.532,NA,117.025,NA,NA,101.802,105.33,119.05
,,7/31/2019,NA,NA,118.786,102.03,108.542,105.598,108.488,124.86,103.655,111.794,NA,117.216,NA,NA,101.844,105.58,119.37
,,8/1/2019,NA,NA,119.032,102.02,108.54,105.603,108.555,124.75,103.671,111.752,NA,117.25,NA,NA,101.89,105.7,119.43
,,8/2/2019,NA,NA,118.609,101.99,108.487,105.514,108.388,124.61,103.585,111.77,NA,117.081,NA,NA,101.835,105.48,119.29
,,8/5/2019,NA,NA,118.525,101.97,108.505,105.525,108.319,124.61,103.634,111.49,NA,116.981,NA,NA,101.79,105.09,119.14
,,8/6/2019,NA,NA,118.406,101.985,108.431,105.51,108.232,124.61,103.627,111.503,NA,116.916,NA,NA,101.713,105.34,119.23
,,8/7/2019,NA,NA,118.613,101.97,108.568,105.582,108.411,124.67,103.677,111.701,NA,117.13,NA,NA,101.845,105.7,119.57
,,8/8/2019,NA,NA,118.813,101.968,108.533,105.543,108.646,124.6,103.685,112.049,NA,117.239,NA,NA,101.819,105.56,119.26
,,8/9/2019,NA,NA,118.759,101.99,108.634,105.581,108.583,124.75,103.723,111.861,NA,117.305,NA,NA,101.953,105.69,119.44
,,8/12/2019,NA,NA,118.845,101.977,108.635,105.586,108.651,124.69,103.745,112.071,NA,117.382,NA,NA,101.994,105.82,119.63
,,8/13/2019,NA,NA,118.868,101.976,108.565,105.545,108.643,124.75,103.694,111.956,NA,117.398,NA,NA,101.86,105.9,119.69
,,8/14/2019,NA,NA,118.999,101.97,108.604,105.57,108.752,124.67,103.72,112.395,NA,117.557,NA,NA,101.942,105.96,119.98
,,8/15/2019,NA,NA,119.299,101.954,108.703,105.612,109.035,124.73,103.777,113.023,NA,117.809,NA,NA,102.076,106.23,120.24
,,8/16/2019,NA,NA,118.936,101.908,108.632,105.619,108.716,124.64,103.772,112.363,NA,117.47,NA,NA,101.965,105.97,119.91
,,8/19/2019,NA,NA,118.917,101.97,108.574,105.551,108.662,124.64,103.734,112.045,NA,117.461,NA,NA,101.92,105.99,119.53
,,8/20/2019,NA,NA,118.977,101.962,108.638,105.554,108.74,124.73,103.735,112.339,NA,117.56,NA,NA,102.063,106.28,119.96
,,8/21/2019,NA,NA,118.934,101.938,108.512,105.512,108.692,124.51,103.667,112.354,NA,117.493,NA,NA,101.898,106.09,119.9
