Bonds,,Date,DE000A14J587,XS0214238239,DE000A1MA9H4,DE000A1R08U3
,,10/13/2016,100.95,NA,101.499,106.107
,,10/14/2016,100.89,NA,101.485,106.089
,,10/17/2016,100.88,NA,101.476,106.073
,,10/18/2016,100.92,NA,101.465,106.047
,,10/19/2016,100.88,NA,101.454,106.113
,,10/20/2016,101,NA,101.421,106.132
,,10/21/2016,100.83,NA,101.406,106.094
,,10/24/2016,100.88,NA,101.415,106.101
,,10/25/2016,100.93,NA,101.384,106.137
,,10/26/2016,100.88,NA,101.377,106.25
,,10/27/2016,100.88,NA,101.346,106.11
,,10/28/2016,100.93,NA,101.335,106.204
,,10/31/2016,100.98,NA,101.318,106.118
,,11/1/2016,100.83,NA,101.255,106.104
,,11/2/2016,100.96,NA,101.298,106.043
,,11/3/2016,100.91,NA,101.266,106.189
,,11/4/2016,100.8,NA,101.258,106.188
,,11/7/2016,100.88,NA,101.247,106.006
,,11/8/2016,100.326,NA,101.2,106.05
,,11/9/2016,100.74,NA,101.209,105.957
,,11/10/2016,100.77,NA,101.179,105.979
,,11/11/2016,100.25,NA,101.168,105.911
,,11/14/2016,100.27,NA,101.141,105.827
,,11/15/2016,100.02,NA,101.112,105.8
,,11/16/2016,100.11,NA,101.101,105.936
,,11/17/2016,99.83,NA,101.069,105.817
,,11/18/2016,99.849,NA,101.052,105.775
,,11/21/2016,99.88,NA,101.044,105.722
,,11/22/2016,99.98,NA,101.04,105.93
,,11/23/2016,99.63,NA,101.027,105.798
,,11/24/2016,99.63,NA,100.995,105.92
,,11/25/2016,99.83,NA,101.038,105.766
,,11/28/2016,99.95,NA,101.013,105.797
,,11/29/2016,99.88,NA,100.995,105.802
,,11/30/2016,99.88,NA,100.969,105.754
,,12/1/2016,99.67,NA,100.94,105.898
,,12/2/2016,99.83,NA,100.926,105.772
,,12/5/2016,99.83,NA,100.908,105.82
,,12/6/2016,100.08,NA,100.917,105.741
,,12/7/2016,100.11,NA,100.906,105.756
,,12/8/2016,100.21,NA,100.88,105.79
,,12/9/2016,100.24,NA,100.865,105.763
,,12/12/2016,100.25,NA,100.855,105.79
,,12/13/2016,100.28,NA,100.841,106
,,12/14/2016,100.07,NA,100.842,105.804
,,12/15/2016,100.28,NA,100.804,105.766
,,12/16/2016,100.18,NA,100.799,105.807
,,12/19/2016,100.26,NA,100.791,106.048
,,12/20/2016,100.02,NA,100.778,105.846
,,12/21/2016,100.44,NA,100.778,106.022
,,12/22/2016,100.59,NA,100.725,105.842
,,12/23/2016,100.58,NA,100.7,105.973
,,12/26/2016,100.489,NA,100.706,105.977
,,12/27/2016,100.32,NA,100.696,105.831
,,12/28/2016,100.469,NA,100.678,106.016
,,12/29/2016,100.98,NA,100.66,105.754
,,12/30/2016,100.415,NA,100.641,105.902
,,1/2/2017,101.38,NA,100.628,105.877
,,1/3/2017,100.78,NA,100.635,105.868
,,1/4/2017,101.08,NA,100.65,106.004
,,1/5/2017,101.18,NA,100.55,105.884
,,1/6/2017,100.86,NA,100.51,105.859
,,1/9/2017,101.05,NA,100.53,105.886
,,1/10/2017,101.07,NA,100.52,105.874
,,1/11/2017,101.18,NA,100.54,105.801
,,1/12/2017,101.28,NA,100.444,105.908
,,1/13/2017,101.33,NA,100.49,105.9
,,1/16/2017,101.38,NA,100.421,105.934
,,1/17/2017,101.48,NA,100.435,105.915
,,1/18/2017,101.48,NA,100.45,105.868
,,1/19/2017,101.48,NA,100.38,105.865
,,1/20/2017,101.48,NA,100.355,105.8
,,1/23/2017,101.588,NA,100.365,105.813
,,1/24/2017,101.578,NA,100.39,105.769
,,1/25/2017,101.73,NA,100.35,105.761
,,1/26/2017,101.78,NA,100.335,105.731
,,1/27/2017,101.72,NA,100.29,105.762
,,1/30/2017,101.431,NA,100.3,105.778
,,1/31/2017,101.93,NA,100.26,105.7
,,2/1/2017,101.88,NA,100.281,105.863
,,2/2/2017,102.06,NA,100.231,105.749
,,2/3/2017,102.04,NA,100.185,105.875
,,2/6/2017,102.13,NA,100.19,105.884
,,2/7/2017,101.99,NA,100.165,105.865
,,2/8/2017,101.98,NA,100.18,105.749
,,2/9/2017,102.08,NA,100.16,105.787
,,2/10/2017,102.08,NA,100.115,105.75
,,2/13/2017,102.03,NA,100.15,105.7
,,2/14/2017,102.02,NA,100.105,105.773
,,2/15/2017,102.3,NA,100.06,105.7
,,2/16/2017,102.34,NA,100.05,105.699
,,2/17/2017,102.48,NA,100,105.738
,,2/20/2017,102.66,NA,100,105.775
,,2/21/2017,102.82,NA,100,105.75
,,2/22/2017,104.16,NA,100.05,105.762
,,2/23/2017,104.885,NA,100,105.775
,,2/24/2017,104.85,NA,100,105.841
,,2/27/2017,104.41,NA,100,105.775
,,2/28/2017,104.54,NA,100,105.726
,,3/1/2017,104.4,NA,NA,105.645
,,3/2/2017,104.46,NA,NA,105.596
,,3/3/2017,104.48,NA,NA,105.528
,,3/6/2017,104.53,NA,NA,105.539
,,3/7/2017,104.58,NA,NA,105.5
,,3/8/2017,104.3,NA,NA,105.364
,,3/9/2017,104.1,NA,NA,105.081
,,3/10/2017,103.94,NA,NA,105.024
,,3/13/2017,104.01,NA,NA,104.885
,,3/14/2017,103.1,NA,NA,104.86
,,3/15/2017,102.93,NA,NA,104.788
,,3/16/2017,103.135,NA,NA,104.796
,,3/17/2017,103.18,NA,NA,104.885
,,3/20/2017,103.13,NA,NA,104.98
,,3/21/2017,103.18,NA,NA,105
,,3/22/2017,103.18,NA,NA,104.9
,,3/23/2017,103.18,NA,NA,104.98
,,3/24/2017,103.29,NA,NA,104.94
,,3/27/2017,103.01,NA,NA,104.9
,,3/28/2017,103.08,NA,NA,104.88
,,3/29/2017,103.14,NA,NA,104.894
,,3/30/2017,103.1,NA,NA,104.855
,,3/31/2017,102.96,NA,NA,104.88
,,4/3/2017,103.11,NA,NA,104.96
,,4/4/2017,102.98,NA,NA,104.98
,,4/5/2017,102.9,NA,NA,104.878
,,4/6/2017,102.98,NA,NA,104.81
,,4/7/2017,102.88,NA,NA,104.93
,,4/10/2017,103.03,NA,NA,104.927
,,4/11/2017,103.03,NA,NA,104.83
,,4/12/2017,103.06,NA,NA,104.855
,,4/13/2017,103.06,NA,NA,104.85
,,4/14/2017,103.152,NA,NA,104.935
,,4/17/2017,103.152,NA,NA,104.935
,,4/18/2017,103.06,NA,NA,104.845
,,4/19/2017,103.07,NA,NA,104.8
,,4/20/2017,103.13,NA,NA,104.86
,,4/21/2017,103.09,NA,NA,104.8
,,4/24/2017,103.22,NA,NA,104.7
,,4/25/2017,103.28,NA,NA,104.715
,,4/26/2017,103.29,NA,NA,104.75
,,4/27/2017,103.49,NA,NA,104.705
,,4/28/2017,103.6,NA,NA,104.74
,,5/1/2017,103.523,NA,NA,104.821
,,5/2/2017,103.59,NA,NA,104.735
,,5/3/2017,103.63,NA,NA,104.765
,,5/4/2017,103.58,NA,NA,104.706
,,5/5/2017,103.55,NA,NA,104.85
,,5/8/2017,103.58,NA,NA,104.75
,,5/9/2017,103.71,NA,NA,104.705
,,5/10/2017,103.76,NA,NA,104.785
,,5/11/2017,103.69,NA,NA,104.8
,,5/12/2017,103.885,NA,NA,104.785
,,5/15/2017,103.831,NA,NA,104.758
,,5/16/2017,104.03,NA,NA,104.75
,,5/17/2017,104.02,NA,NA,104.71
,,5/18/2017,103.585,NA,NA,104.68
,,5/19/2017,104.03,NA,NA,104.66
,,5/22/2017,103.645,NA,NA,104.675
,,5/23/2017,103.8,NA,NA,104.63
,,5/24/2017,103.932,NA,NA,104.65
,,5/25/2017,104.009,NA,NA,104.67
,,5/26/2017,103.97,NA,NA,104.65
,,5/29/2017,104.171,NA,NA,104.61
,,5/30/2017,104.155,NA,NA,104.614
,,5/31/2017,104.43,NA,NA,104.64
,,6/1/2017,104.19,NA,NA,104.57
,,6/2/2017,104.39,NA,NA,104.58
,,6/5/2017,104.39,NA,NA,104.545
,,6/6/2017,104.71,NA,NA,104.515
,,6/7/2017,104.67,NA,NA,104.48
,,6/8/2017,104.77,NA,NA,104.55
,,6/9/2017,104.93,NA,NA,104.33
,,6/12/2017,104.758,NA,NA,104.48
,,6/13/2017,104.84,NA,NA,104.46
,,6/14/2017,104.94,NA,NA,104.49
,,6/15/2017,104.96,NA,NA,104.44
,,6/16/2017,104.961,NA,NA,104.36
,,6/19/2017,105.08,NA,NA,104.22
,,6/20/2017,105.109,NA,NA,104.42
,,6/21/2017,105.48,NA,NA,104.43
,,6/22/2017,105.27,NA,NA,104.42
,,6/23/2017,105.173,NA,NA,104.42
,,6/26/2017,105.11,NA,NA,104.44
,,6/27/2017,105.05,NA,NA,104.38
,,6/28/2017,105.3,NA,NA,104.345
,,6/29/2017,105.13,NA,NA,104.33
,,6/30/2017,104.971,NA,NA,104.32
,,7/3/2017,105.21,NA,NA,104.32
,,7/4/2017,105.05,NA,NA,104.29
,,7/5/2017,105.07,NA,NA,104.26
,,7/6/2017,104.74,NA,NA,104.185
,,7/7/2017,104.785,NA,NA,104.13
,,7/10/2017,104.735,NA,NA,104.105
,,7/11/2017,104.86,NA,NA,104.16
,,7/12/2017,104.63,NA,NA,104.1
,,7/13/2017,104.76,NA,NA,104.11
,,7/14/2017,104.732,NA,NA,104.11
,,7/17/2017,104.865,NA,NA,104.1
,,7/18/2017,104.849,NA,NA,104.1
,,7/19/2017,104.98,NA,NA,104.1
,,7/20/2017,105.01,NA,NA,104.11
,,7/21/2017,105.06,NA,NA,104.11
,,7/24/2017,105.105,NA,NA,103.98
,,7/25/2017,105.03,NA,NA,104.06
,,7/26/2017,105.13,NA,NA,103.87
,,7/27/2017,105.2,NA,NA,104.01
,,7/28/2017,105.175,NA,NA,104.01
,,7/31/2017,105.29,NA,NA,104.04
,,8/1/2017,105.16,NA,NA,103.89
,,8/2/2017,105.37,NA,NA,104.061
,,8/3/2017,105.575,NA,NA,104.06
,,8/4/2017,105.48,NA,NA,104.03
,,8/7/2017,105.68,NA,NA,103.92
,,8/8/2017,105.506,NA,NA,104
,,8/9/2017,105.67,NA,NA,103.96
,,8/10/2017,105.426,NA,NA,103.648
,,8/11/2017,105.49,NA,NA,103.78
,,8/14/2017,105.48,NA,NA,103.93
,,8/15/2017,105.68,NA,NA,103.93
,,8/16/2017,105.78,NA,NA,103.93
,,8/17/2017,105.83,NA,NA,103.88
,,8/18/2017,105.472,NA,NA,103.83
,,8/21/2017,105.545,NA,NA,103.82
,,8/22/2017,105.41,NA,NA,103.85
,,8/23/2017,105.51,NA,NA,103.84
,,8/24/2017,105.494,NA,NA,103.78
,,8/25/2017,105.68,NA,NA,103.83
,,8/28/2017,105.745,NA,NA,103.745
,,8/29/2017,105.635,NA,NA,103.71
,,8/30/2017,105.78,NA,NA,103.78
,,8/31/2017,105.642,NA,NA,103.72
,,9/1/2017,105.64,NA,NA,103.69
,,9/4/2017,105.73,NA,NA,103.665
,,9/5/2017,105.66,NA,NA,103.665
,,9/6/2017,105.66,NA,NA,103.655
,,9/7/2017,105.6,NA,NA,103.7
,,9/8/2017,105.76,NA,NA,103.665
,,9/11/2017,105.715,NA,NA,103.635
,,9/12/2017,105.631,NA,NA,103.625
,,9/13/2017,105.847,NA,NA,103.625
,,9/14/2017,105.98,NA,NA,103.62
,,9/15/2017,105.78,NA,NA,103.605
,,9/18/2017,105.64,NA,NA,103.585
,,9/19/2017,105.69,NA,NA,103.585
,,9/20/2017,106.43,NA,NA,103.59
,,9/21/2017,106.53,NA,NA,103.54
,,9/22/2017,106.428,NA,NA,103.53
,,9/25/2017,106.415,NA,NA,103.545
,,9/26/2017,106.545,NA,NA,103.53
,,9/27/2017,106.56,NA,NA,103.5
,,9/28/2017,106.59,NA,NA,103.405
,,9/29/2017,106.65,NA,NA,103.405
,,10/2/2017,106.54,NA,NA,103.4
,,10/3/2017,106.31,NA,NA,103.487
,,10/4/2017,106.508,NA,NA,103.395
,,10/5/2017,106.54,NA,NA,103.375
,,10/6/2017,106.765,NA,NA,103.35
,,10/9/2017,106.91,NA,NA,103.34
,,10/10/2017,106.849,NA,NA,103.35
,,10/11/2017,106.875,NA,NA,103.33
,,10/12/2017,106.84,NA,NA,103.32
,,10/13/2017,107.202,NA,NA,103.3
,,10/16/2017,107.49,NA,NA,103.285
,,10/17/2017,107.365,NA,NA,103.08
,,10/18/2017,107.46,NA,NA,103.265
,,10/19/2017,107.515,NA,NA,103.285
,,10/20/2017,107.27,NA,NA,103.28
,,10/23/2017,107.535,NA,NA,103.28
,,10/24/2017,107.442,NA,NA,103.28
,,10/25/2017,107.55,NA,NA,103.26
,,10/26/2017,107.695,NA,NA,103.27
,,10/27/2017,108.03,NA,NA,103.28
,,10/30/2017,108.57,NA,NA,103.23
,,10/31/2017,108.26,NA,NA,103.17
,,11/1/2017,108.89,NA,NA,103.235
,,11/2/2017,108.61,NA,NA,103.02
,,11/3/2017,108.88,NA,NA,103.18
,,11/6/2017,108.74,NA,NA,103.17
,,11/7/2017,108.7,NA,NA,103.165
,,11/8/2017,108.575,NA,NA,102.885
,,11/9/2017,108.625,NA,NA,103.03
,,11/10/2017,108.105,NA,NA,102.95
,,11/13/2017,108.6,NA,NA,102.855
,,11/14/2017,108.6,NA,NA,103.05
,,11/15/2017,108.33,NA,NA,103.02
,,11/16/2017,108.38,NA,NA,102.93
,,11/17/2017,108.11,NA,NA,102.98
,,11/20/2017,108.19,NA,NA,102.965
,,11/21/2017,108.205,NA,NA,102.94
,,11/22/2017,108.485,NA,NA,102.93
,,11/23/2017,108.54,NA,NA,102.965
,,11/24/2017,108.29,NA,NA,102.83
,,11/27/2017,108.55,NA,NA,102.885
,,11/28/2017,108.55,NA,NA,102.8
,,11/29/2017,108.19,NA,NA,102.865
,,11/30/2017,108.61,NA,NA,102.85
,,12/1/2017,108.37,NA,NA,102.82
,,12/4/2017,108.46,NA,NA,102.84
,,12/5/2017,108.51,NA,NA,102.805
,,12/6/2017,108.31,NA,NA,102.81
,,12/7/2017,108.49,NA,NA,102.7
,,12/8/2017,108.48,NA,NA,102.745
,,12/11/2017,108.48,NA,NA,102.735
,,12/12/2017,108.38,NA,NA,102.73
,,12/13/2017,108.12,NA,NA,102.71
,,12/14/2017,108.35,NA,NA,102.715
,,12/15/2017,108.32,NA,NA,102.685
,,12/18/2017,108.14,NA,NA,102.61
,,12/19/2017,107.94,NA,NA,102.613
,,12/20/2017,108.13,NA,NA,102.61
,,12/21/2017,108.07,NA,NA,102.53
,,12/22/2017,108.1,NA,NA,102.57
,,12/25/2017,108.062,NA,NA,102.594
,,12/26/2017,108.215,NA,NA,102.594
,,12/27/2017,108.2,NA,NA,102.275
,,12/28/2017,107.85,NA,NA,102.21
,,12/29/2017,108.128,NA,NA,102.515
,,1/1/2018,108.24,NA,NA,102.528
,,1/2/2018,108.025,NA,NA,102.545
,,1/3/2018,107.96,NA,NA,102.54
,,1/4/2018,108.12,NA,NA,102.5
,,1/5/2018,107.95,NA,NA,102.5
,,1/8/2018,108.28,NA,NA,102.285
,,1/9/2018,107.98,NA,NA,102.485
,,1/10/2018,108.17,NA,NA,102.435
,,1/11/2018,108.06,NA,NA,102.345
,,1/12/2018,108.07,NA,NA,102.4
,,1/15/2018,108.09,NA,NA,102.385
,,1/16/2018,108.27,NA,NA,102.385
,,1/17/2018,107.892,NA,NA,102.073
,,1/18/2018,107.96,NA,NA,102.345
,,1/19/2018,108.28,NA,NA,102.35
,,1/22/2018,108.01,NA,NA,102.31
,,1/23/2018,108.03,NA,NA,102.28
,,1/24/2018,107.91,NA,NA,102.095
,,1/25/2018,107.845,NA,NA,102.275
,,1/26/2018,108.02,NA,NA,102.235
,,1/29/2018,107.62,NA,NA,102.03
,,1/30/2018,107.615,NA,NA,102.225
,,1/31/2018,107.77,NA,NA,102.215
,,2/1/2018,107.62,NA,NA,102.19
,,2/2/2018,107.75,NA,NA,102.175
,,2/5/2018,107.47,NA,NA,102.15
,,2/6/2018,107.48,NA,NA,102.14
,,2/7/2018,107.275,NA,NA,102.125
,,2/8/2018,107.08,NA,NA,102.04
,,2/9/2018,106.563,NA,NA,101.98
,,2/12/2018,106.74,NA,NA,102.03
,,2/13/2018,106.39,NA,NA,101.94
,,2/14/2018,106.345,NA,NA,101.885
,,2/15/2018,106.31,NA,NA,101.9
,,2/16/2018,106.44,NA,NA,101.91
,,2/19/2018,106.445,NA,NA,101.92
,,2/20/2018,106.07,NA,NA,101.92
,,2/21/2018,106.195,NA,NA,101.92
,,2/22/2018,106.21,NA,NA,101.885
,,2/23/2018,106.22,NA,NA,101.905
,,2/26/2018,105.95,NA,NA,101.79
,,2/27/2018,106.05,NA,NA,101.93
,,2/28/2018,106.09,NA,NA,101.78
,,3/1/2018,106.122,NA,NA,101.77
,,3/2/2018,105.5,NA,NA,101.87
,,3/5/2018,105.23,NA,NA,101.809
,,3/6/2018,105.215,NA,NA,101.835
,,3/7/2018,105.3,NA,NA,101.829
,,3/8/2018,105.34,NA,NA,101.65
,,3/9/2018,105.225,NA,NA,101.781
,,3/12/2018,105.285,NA,NA,101.715
,,3/13/2018,105.475,NA,NA,101.66
,,3/14/2018,105.25,NA,NA,101.754
,,3/15/2018,105.38,NA,NA,101.65
,,3/16/2018,105.26,NA,NA,101.57
,,3/19/2018,105.165,NA,NA,101.67
,,3/20/2018,104.855,NA,NA,101.5
,,3/21/2018,105.235,NA,NA,101.682
,,3/22/2018,104.86,NA,NA,101.54
,,3/23/2018,104.61,NA,NA,101.57
,,3/26/2018,104.75,NA,NA,101.27
,,3/27/2018,104.88,NA,NA,101.565
,,3/28/2018,104.805,NA,NA,101.3
,,3/29/2018,104.565,NA,NA,101.295
,,3/30/2018,104.695,NA,NA,101.518
,,4/2/2018,104.836,NA,NA,101.518
,,4/3/2018,104.69,NA,NA,101.46
,,4/4/2018,104.515,NA,NA,101.45
,,4/5/2018,104.775,NA,NA,101.42
,,4/6/2018,104.98,NA,NA,101.44
,,4/9/2018,104.55,NA,NA,101.44
,,4/10/2018,104.68,NA,NA,101.225
,,4/11/2018,104.98,NA,NA,101.43
,,4/12/2018,104.94,NA,NA,101.41
,,4/13/2018,105.2,NA,NA,101.395
,,4/16/2018,105.28,NA,NA,101.385
,,4/17/2018,105.285,NA,NA,101.38
,,4/18/2018,105.08,NA,NA,101.39
,,4/19/2018,105.076,NA,NA,101.155
,,4/20/2018,105.165,NA,NA,101.33
,,4/23/2018,104.87,NA,NA,101.295
,,4/24/2018,105.09,NA,NA,101.09
,,4/25/2018,105.065,NA,NA,101.095
,,4/26/2018,105.26,NA,NA,101.28
,,4/27/2018,105.28,NA,NA,101.26
,,4/30/2018,105.17,NA,NA,101.22
,,5/1/2018,105.214,NA,NA,101.22
,,5/2/2018,105.28,NA,NA,101.22
,,5/3/2018,105.405,NA,NA,101.22
,,5/4/2018,105.3,NA,NA,101.15
,,5/7/2018,105.38,NA,NA,101.16
,,5/8/2018,105.13,NA,NA,100.975
,,5/9/2018,105.16,NA,NA,101.15
,,5/10/2018,105.345,NA,NA,101.115
,,5/11/2018,105.115,NA,NA,101.13
,,5/14/2018,104.975,NA,NA,101.07
,,5/15/2018,104.885,NA,NA,100.87
,,5/16/2018,105.205,NA,NA,101.055
,,5/17/2018,104.825,NA,NA,100.825
,,5/18/2018,105.08,NA,NA,101.02
,,5/21/2018,104.88,NA,NA,101
,,5/22/2018,104.72,NA,NA,100.78
,,5/23/2018,104.74,NA,NA,100.98
,,5/24/2018,104.76,NA,NA,100.96
,,5/25/2018,104.98,NA,NA,100.92
,,5/28/2018,105.13,NA,NA,100.76
,,5/29/2018,104.179,NA,NA,100.585
,,5/30/2018,103.9,NA,NA,100.87
,,5/31/2018,104.229,NA,NA,100.568
,,6/1/2018,104.099,NA,NA,100.528
,,6/4/2018,104.26,NA,NA,100.856
,,6/5/2018,104.1,NA,NA,100.785
,,6/6/2018,103.94,NA,NA,100.775
,,6/7/2018,103.77,NA,NA,100.775
,,6/8/2018,103.96,NA,NA,100.76
,,6/11/2018,103.78,NA,NA,100.7
,,6/12/2018,103.89,NA,NA,100.76
,,6/13/2018,103.9,NA,NA,100.755
,,6/14/2018,104.11,NA,NA,100.74
,,6/15/2018,104.32,NA,NA,100.75
,,6/18/2018,104.32,NA,NA,100.715
,,6/19/2018,104.23,NA,NA,100.705
,,6/20/2018,104.3,NA,NA,100.695
,,6/21/2018,104.48,NA,NA,100.685
,,6/22/2018,104.48,NA,NA,100.7
,,6/25/2018,104.5,NA,NA,100.645
,,6/26/2018,104.38,NA,NA,100.645
,,6/27/2018,104.38,NA,NA,100.59
,,6/28/2018,104.27,NA,NA,100.525
,,6/29/2018,104.22,NA,NA,100.5
,,7/2/2018,104.18,NA,NA,100.52
,,7/3/2018,104.32,NA,NA,100.475
,,7/4/2018,104.2,NA,NA,100.505
,,7/5/2018,104.22,NA,NA,100.465
,,7/6/2018,104.28,NA,NA,100.485
,,7/9/2018,104.26,NA,NA,100.475
,,7/10/2018,104.32,NA,NA,100.47
,,7/11/2018,104.04,NA,NA,100.465
,,7/12/2018,104.3,NA,NA,100.415
,,7/13/2018,104.34,NA,NA,100.44
,,7/16/2018,104.15,NA,NA,100.405
,,7/17/2018,104.23,NA,NA,100.46
,,7/18/2018,104.38,NA,NA,100.44
,,7/19/2018,104.46,NA,NA,100.35
,,7/20/2018,104.28,NA,NA,100.378
,,7/23/2018,104.31,NA,NA,100.33
,,7/24/2018,104.48,NA,NA,100.295
,,7/25/2018,104.41,NA,NA,100.315
,,7/26/2018,104.54,NA,NA,100.295
,,7/27/2018,104.71,NA,NA,100.28
,,7/30/2018,104.44,NA,NA,100.25
,,7/31/2018,104.5,NA,NA,100.245
,,8/1/2018,104.39,NA,NA,100.22
,,8/2/2018,104.52,NA,NA,100.19
,,8/3/2018,104.82,NA,NA,100.2
,,8/6/2018,104.76,NA,NA,100.18
,,8/7/2018,104.8,NA,NA,100.15
,,8/8/2018,104.71,NA,NA,100.15
,,8/9/2018,105.1,NA,NA,100.15
,,8/10/2018,105.2,NA,NA,100.15
,,8/13/2018,104.86,NA,NA,100.13
,,8/14/2018,104.82,NA,NA,100.12
,,8/15/2018,105.13,NA,NA,100.05
,,8/16/2018,104.93,NA,NA,100.075
,,8/17/2018,104.839,NA,NA,100.005
,,8/20/2018,104.98,NA,NA,100.046
,,8/21/2018,104.88,NA,NA,100.03
,,8/22/2018,104.86,NA,NA,100.02
,,8/23/2018,105.09,NA,NA,100.011
,,8/24/2018,105.08,NA,NA,100.02
,,8/27/2018,104.93,NA,NA,100.02
,,8/28/2018,105,NA,NA,NA
,,8/29/2018,105.01,NA,NA,NA
,,8/30/2018,105.14,NA,NA,NA
,,8/31/2018,105.22,NA,NA,NA
,,9/3/2018,105.21,NA,NA,NA
,,9/4/2018,104.97,NA,NA,NA
,,9/5/2018,104.76,NA,NA,NA
,,9/6/2018,104.9,NA,NA,NA
,,9/7/2018,104.64,NA,NA,NA
,,9/10/2018,104.96,NA,NA,NA
,,9/11/2018,104.78,NA,NA,NA
,,9/12/2018,105.04,NA,NA,NA
,,9/13/2018,104.81,NA,NA,NA
,,9/14/2018,104.76,NA,NA,NA
,,9/17/2018,104.845,NA,NA,NA
,,9/18/2018,105.13,NA,NA,NA
,,9/19/2018,105.18,NA,NA,NA
,,9/20/2018,105.28,NA,NA,NA
,,9/21/2018,105.34,NA,NA,NA
,,9/24/2018,105.03,NA,NA,NA
,,9/25/2018,105,NA,NA,NA
,,9/26/2018,105.3,NA,NA,NA
,,9/27/2018,105.02,NA,NA,NA
,,9/28/2018,105.2,NA,NA,NA
,,10/1/2018,105.16,NA,NA,NA
,,10/2/2018,105.23,NA,NA,NA
,,10/3/2018,104.86,NA,NA,NA
,,10/4/2018,105.13,NA,NA,NA
,,10/5/2018,104.88,NA,NA,NA
,,10/8/2018,104.8,NA,NA,NA
,,10/9/2018,104.52,NA,NA,NA
,,10/10/2018,104.66,NA,NA,NA
,,10/11/2018,104.6,NA,NA,NA
,,10/12/2018,104.48,NA,NA,NA
,,10/15/2018,104.41,NA,NA,NA
,,10/16/2018,104.41,NA,NA,NA
,,10/17/2018,104.22,NA,NA,NA
,,10/18/2018,104.21,NA,NA,NA
