Names,,Date,FR0010261396,FR0010033381,FR0011224963,FR0011048966,FR0010750489,FR0000474983,FR0010913780,FR0010745976,FR0010918490,FR0010206276,FR0010261388,FR0010474239,FR0000474975,FR0010397927,FR0010750497,FR0010745984
,,12/28/2016,116.78,161.907,133.867,117.35,115.78,107.746,121.3,114.511,116.36,NA,NA,124.59,NA,100.178,NA,NA
,,12/29/2016,116.753,162.412,133.934,116.719,115.64,107.69,121.11,114.422,116.257,NA,NA,124.52,NA,100.125,NA,NA
,,12/30/2016,117.213,161.638,133.901,116.697,115.62,107.526,120.85,114.378,116.04,NA,NA,124.43,NA,100.11,NA,NA
,,1/2/2017,116.69,161.368,134.052,116.734,115.57,107.51,121.15,114.375,116.27,NA,NA,124.49,NA,100.011,NA,NA
,,1/3/2017,116.64,160.717,133.576,117.16,115.58,107.51,121.03,114.304,116.18,NA,NA,124.36,NA,100.15,NA,NA
,,1/4/2017,116.586,160.392,133.495,116.498,115.56,107.49,121.02,114.326,116.102,NA,NA,124.38,NA,100.115,NA,NA
,,1/5/2017,116.87,160.843,133.487,116.296,115.36,107.4,120.68,114.149,115.85,NA,NA,124.23,NA,100.08,NA,NA
,,1/6/2017,116.34,160.166,133.034,116.243,115.28,107.375,120.66,114.097,115.859,NA,NA,124.1,NA,100.065,NA,NA
,,1/9/2017,116.332,160.414,133.081,116.225,115.34,107.375,120.64,114.1,115.852,NA,NA,124.2,NA,100.055,NA,NA
,,1/10/2017,116.35,160.728,132.773,116.76,115.31,107.37,120.61,114.074,115.9,NA,NA,124.17,NA,100.045,NA,NA
,,1/11/2017,116.262,161.519,132.898,116.185,115.22,107.335,120.51,114.007,115.788,NA,NA,124.19,NA,100.03,NA,NA
,,1/12/2017,116.249,160.775,132.556,116.189,115.21,107.295,120.5,113.974,115.778,NA,NA,124.21,NA,100.01,NA,NA
,,1/13/2017,116.23,160.197,132.495,116.66,115.16,107.29,120.44,113.96,115.8,NA,NA,124.06,NA,100.03,NA,NA
,,1/16/2017,116.37,160.068,132.866,116.81,115.25,107.3,120.64,114.03,115.83,NA,NA,124.24,NA,100.03,NA,NA
,,1/17/2017,116.33,160.187,132.533,116.76,115.2,107.31,120.64,114.011,115.8,NA,NA,124.12,NA,NA,NA,NA
,,1/18/2017,116.22,158.868,132.198,116.6,115.1,107.25,120.5,113.94,115.71,NA,NA,123.91,NA,NA,NA,NA
,,1/19/2017,116.11,158.739,131.843,115.989,115,107.2,120.39,113.846,115.57,NA,NA,123.72,NA,NA,NA,NA
,,1/20/2017,115.937,157.51,131.534,116.31,114.765,107.15,120.23,113.731,115.476,NA,NA,123.377,NA,NA,NA,NA
,,1/23/2017,116.004,157.329,131.844,116.294,115.078,107.145,120.312,113.74,115.541,NA,NA,123.586,NA,NA,NA,NA
,,1/24/2017,115.914,157.461,131.574,115.852,115.023,107.137,120.289,113.689,115.345,NA,NA,123.496,NA,NA,NA,NA
,,1/25/2017,115.756,156.473,131.118,116.1,114.79,107.16,120.05,113.625,115.28,NA,NA,123.24,NA,NA,NA,NA
,,1/26/2017,115.72,156.188,130.432,115.466,114.73,107.07,119.93,113.575,115.216,NA,NA,122.99,NA,NA,NA,NA
,,1/27/2017,115.673,156.352,130.707,115.489,114.725,107.065,119.99,113.579,115.254,NA,NA,123.1,NA,NA,NA,NA
,,1/30/2017,115.77,156.675,130.877,116.03,114.78,107.065,120.04,113.639,115.27,NA,NA,123.17,NA,NA,NA,NA
,,1/31/2017,116.327,156.782,130.899,115.577,114.86,107.092,120.09,113.486,115.3,NA,NA,123.25,NA,NA,NA,NA
,,2/1/2017,116.263,155.867,130.749,116.03,114.8,107.067,120.16,113.501,115.275,NA,NA,123.18,NA,NA,NA,NA
,,2/2/2017,115.827,156.36,131.109,115.722,114.82,107.05,120.32,113.486,115.451,NA,NA,123.41,NA,NA,NA,NA
,,2/3/2017,115.88,155.617,131.069,115.756,114.84,106.802,120.4,113.601,115.493,NA,NA,123.43,NA,NA,NA,NA
,,2/6/2017,115.976,156.837,131.465,116.49,114.88,106.828,120.58,113.584,115.629,NA,NA,123.72,NA,NA,NA,NA
,,2/7/2017,116.06,156.648,131.515,115.983,114.82,107.08,120.56,113.555,115.57,NA,NA,123.71,NA,NA,NA,NA
,,2/8/2017,116.13,156.812,131.26,116.61,114.83,106.87,120.52,113.575,115.581,NA,NA,123.82,NA,NA,NA,NA
,,2/9/2017,115.937,156.454,131.034,116.44,114.69,106.815,120.29,113.458,115.472,NA,NA,123.57,NA,NA,NA,NA
,,2/10/2017,115.96,156.091,130.71,116.054,114.66,106.808,120.24,113.512,115.48,NA,NA,123.52,NA,NA,NA,NA
,,2/13/2017,115.894,155.921,130.46,116.37,114.7,106.81,120.2,113.525,115.387,NA,NA,123.46,NA,NA,NA,NA
,,2/14/2017,115.9,155.203,130.194,116.31,114.7,106.806,120.28,113.509,115.356,NA,NA,123.37,NA,NA,NA,NA
,,2/15/2017,115.87,155.252,130.345,116.3,114.66,106.78,120.18,113.461,115.33,NA,NA,123.36,NA,NA,NA,NA
,,2/16/2017,115.771,155.995,130.812,115.911,114.59,106.692,120.15,113.438,115.279,NA,NA,123.38,NA,NA,NA,NA
,,2/17/2017,115.93,156.86,131.041,116.5,114.62,106.711,120.14,113.423,115.5,NA,NA,123.55,NA,NA,NA,NA
,,2/20/2017,116.015,156.965,131.264,116.198,114.68,106.736,120.32,113.489,115.53,NA,NA,123.66,NA,NA,NA,NA
,,2/21/2017,116.001,156.473,131.377,116.47,114.675,106.73,120.33,113.514,115.45,NA,NA,123.64,NA,NA,NA,NA
,,2/22/2017,116.077,157.555,131.554,116.372,114.73,106.74,120.39,113.541,115.69,NA,NA,123.83,NA,NA,NA,NA
,,2/23/2017,116.173,158.084,131.548,116.51,114.695,106.713,120.44,113.587,115.65,NA,NA,123.9,NA,NA,NA,NA
,,2/24/2017,116.3,158.995,131.963,116.7,114.76,106.74,120.66,113.625,115.73,NA,NA,124.09,NA,NA,NA,NA
,,2/27/2017,116.192,158.242,131.815,116.504,114.68,106.709,120.54,113.504,115.71,NA,NA,123.99,NA,NA,NA,NA
,,2/28/2017,116.12,158.445,131.503,116.55,114.54,106.658,120.35,113.482,115.517,NA,NA,123.91,NA,NA,NA,NA
,,3/1/2017,115.76,157.325,130.842,116.14,114.395,106.589,119.96,113.311,115.179,NA,NA,123.51,NA,NA,NA,NA
,,3/2/2017,115.75,156.321,130.531,116.06,114.365,106.558,119.89,113.287,115.15,NA,NA,123.38,NA,NA,NA,NA
,,3/3/2017,115.504,155.82,129.835,115.724,114.295,106.655,119.7,113.196,114.855,NA,NA,123.05,NA,NA,NA,NA
,,3/6/2017,115.543,156.399,130.273,115.85,114.28,106.63,119.74,113.199,114.999,NA,NA,123.09,NA,NA,NA,NA
,,3/7/2017,115.82,157.197,131.032,116.07,114.35,106.66,120.01,113.274,115.23,NA,NA,123.4,NA,NA,NA,NA
,,3/8/2017,115.559,156.546,130.343,115.783,114.28,106.645,119.87,113.27,115.01,NA,NA,123.05,NA,NA,NA,NA
,,3/9/2017,115.493,155.109,129.602,115.632,114.245,106.62,119.67,113.17,114.809,NA,NA,122.83,NA,NA,NA,NA
,,3/10/2017,115.365,154.706,129.31,115.29,114.17,106.6,119.49,113.098,114.84,NA,NA,122.42,NA,NA,NA,NA
,,3/13/2017,115.215,154.538,129.349,115.36,114.12,106.56,119.4,113.036,114.76,NA,NA,122.41,NA,NA,NA,NA
,,3/14/2017,115.35,155.967,129.416,115.44,114.095,106.535,119.4,113.052,114.785,NA,NA,122.53,NA,NA,NA,NA
,,3/15/2017,115.339,156.54,129.815,115.493,114.319,106.51,119.46,113.044,114.85,NA,NA,122.69,NA,NA,NA,NA
,,3/16/2017,115.25,155.485,129.467,115.36,114.01,106.442,119.18,112.875,114.616,NA,NA,122.45,NA,NA,NA,NA
,,3/17/2017,115.22,156.596,129.375,115.33,113.89,106.435,119.18,112.862,114.61,NA,NA,122.45,NA,NA,NA,NA
,,3/20/2017,115.18,157.819,129.791,115.265,113.92,106.405,119.17,112.869,114.63,NA,NA,122.42,NA,NA,NA,NA
,,3/21/2017,115.02,157.957,129.055,115.067,113.83,106.395,118.95,112.762,114.45,NA,NA,122.22,NA,NA,NA,NA
,,3/22/2017,115.052,159.079,129.371,115.26,113.85,106.375,119.07,112.791,114.399,NA,NA,122.37,NA,NA,NA,NA
,,3/23/2017,114.938,158.819,129.454,115.15,113.75,106.31,118.95,112.675,114.308,NA,NA,122.23,NA,NA,NA,NA
,,3/24/2017,114.88,158.885,129.373,115.08,113.73,106.28,118.83,112.647,114.455,NA,NA,122.22,NA,NA,NA,NA
,,3/27/2017,114.88,159.623,129.2,115,113.64,106.235,118.63,112.575,114.149,NA,NA,122.1,NA,NA,NA,NA
,,3/28/2017,114.96,159.002,129.509,115.1,113.59,106.185,118.67,112.54,114.3,NA,NA,122.22,NA,NA,NA,NA
,,3/29/2017,115.065,159.749,129.884,115.25,113.66,106.2,118.86,112.656,114.52,NA,NA,122.53,NA,NA,NA,NA
,,3/30/2017,115.06,159.592,130.152,115.28,113.6,106.16,118.87,112.551,114.518,NA,NA,122.51,NA,NA,NA,NA
,,3/31/2017,115.07,159.958,129.909,115.3,113.56,106.085,118.519,112.493,114.526,NA,NA,122.55,NA,NA,NA,NA
,,4/3/2017,115.232,160.705,130.602,115.54,113.69,106.11,119.21,112.637,114.78,NA,NA,122.82,NA,NA,NA,NA
,,4/4/2017,115.33,160.997,130.901,115.65,113.665,106.115,119.3,112.606,114.668,NA,NA,122.86,NA,NA,NA,NA
,,4/5/2017,115.266,160.768,130.766,115.64,113.63,106.127,119.25,112.582,114.686,NA,NA,122.9,NA,NA,NA,NA
,,4/6/2017,115.24,160.862,130.859,115.56,113.53,106.07,119.16,112.51,114.742,NA,NA,122.81,NA,NA,NA,NA
,,4/7/2017,115.33,161.129,130.891,115.641,113.56,106.07,118.899,112.463,114.854,NA,NA,122.96,NA,NA,NA,NA
,,4/10/2017,115.369,161.989,131.145,115.732,113.63,106.07,119.42,112.561,114.803,NA,NA,123.08,NA,NA,NA,NA
,,4/11/2017,115.44,162.073,131.369,115.78,113.615,106.115,119.11,112.57,114.91,NA,NA,123.11,NA,NA,NA,NA
,,4/12/2017,115.323,162.387,131.058,115.68,113.53,106.015,119.39,112.482,114.76,NA,NA,123.03,NA,NA,NA,NA
,,4/13/2017,115.4,163.089,131.328,115.75,113.55,105.98,119.48,112.514,114.88,NA,NA,123.08,NA,NA,NA,NA
,,4/14/2017,115.4,163.378,131.328,115.75,113.509,105.996,119.48,112.569,114.88,NA,NA,123.411,NA,NA,NA,NA
,,4/17/2017,115.4,163.378,131.328,115.75,113.509,105.996,119.48,112.569,114.88,NA,NA,123.411,NA,NA,NA,NA
,,4/18/2017,115.351,163.588,131.148,115.72,113.54,105.96,119.091,112.482,114.947,NA,NA,123.08,NA,NA,NA,NA
,,4/19/2017,115.16,162.719,130.653,115.454,113.4,105.935,118.75,112.371,114.707,NA,NA,122.76,NA,NA,NA,NA
,,4/20/2017,115.02,162.103,130.19,115.343,113.32,105.905,118.99,112.271,114.542,NA,NA,122.61,NA,NA,NA,NA
,,4/21/2017,115.02,161.7,130.26,115.32,113.3,105.92,118.99,112.271,114.598,NA,NA,122.52,NA,NA,NA,NA
,,4/24/2017,114.68,161.125,129.841,114.92,113.1,105.81,118.54,112.093,114.12,NA,NA,122.1,NA,NA,NA,NA
,,4/25/2017,114.524,160.469,129.792,114.744,113.11,105.795,118.48,112.072,114.155,NA,NA,122.11,NA,NA,NA,NA
,,4/26/2017,114.8,161.366,130.731,115.05,113.14,105.8,118.68,112.142,114.095,NA,NA,122.47,NA,NA,NA,NA
,,4/27/2017,114.97,162.346,131.23,115.054,113.17,105.77,119.05,112.124,114.52,NA,NA,122.79,NA,NA,NA,NA
,,4/28/2017,114.92,161.967,131.38,115.041,113.14,105.745,119.01,112.081,114.52,NA,NA,122.78,NA,NA,NA,NA
,,5/1/2017,114.92,162.186,131.38,115.041,113.35,105.718,119.01,112.159,114.52,NA,NA,122.942,NA,NA,NA,NA
,,5/2/2017,114.98,162.136,131.51,115.3,113.12,105.73,119.04,112.098,114.53,NA,NA,122.77,NA,NA,NA,NA
,,5/3/2017,115,162.125,131.796,114.972,113.11,105.72,119.04,112.067,114.56,NA,NA,122.82,NA,NA,NA,NA
,,5/4/2017,114.776,161.116,131.159,115.13,113.04,105.68,118.88,111.948,114.43,NA,NA,122.67,NA,NA,NA,NA
,,5/5/2017,114.73,160.556,131.071,115,112.94,105.67,118.74,111.934,114.365,NA,NA,122.43,NA,NA,NA,NA
,,5/8/2017,114.629,161.061,131.152,115.06,112.915,105.645,118.76,111.886,114.34,NA,NA,122.55,NA,NA,NA,NA
,,5/9/2017,114.74,160.954,131.433,115.06,112.9,105.68,118.69,111.862,114.249,NA,NA,122.55,NA,NA,NA,NA
,,5/10/2017,114.674,160.905,131.62,115.1,112.88,105.625,118.77,111.833,114.268,NA,NA,122.749,NA,NA,NA,NA
,,5/11/2017,115.026,160.639,131.513,114.568,112.986,105.585,118.267,111.743,114.3,NA,NA,122.849,NA,NA,NA,NA
,,5/12/2017,114.725,161.337,131.381,114.668,112.82,105.58,118.744,111.786,114.37,NA,NA,122.829,NA,NA,NA,NA
,,5/15/2017,114.665,160.724,131.36,114.581,112.82,105.555,118.684,111.782,114.31,NA,NA,122.55,NA,NA,NA,NA
,,5/16/2017,114.623,160.175,131.563,114.555,112.98,105.545,118.222,111.73,114.27,NA,NA,122.71,NA,NA,NA,NA
,,5/17/2017,114.8,161.218,131.602,114.715,112.98,105.53,118.285,111.75,114.305,NA,NA,122.92,NA,NA,NA,NA
,,5/18/2017,114.75,161.082,131.655,114.722,112.94,105.485,118.632,111.664,114.3,NA,NA,122.67,NA,NA,NA,NA
,,5/19/2017,115.007,161.024,131.607,114.65,112.89,105.47,118.173,111.66,114.159,NA,NA,122.54,NA,NA,NA,NA
,,5/22/2017,114.62,160.498,131.252,114.603,112.65,105.455,118.136,111.633,114.19,NA,NA,122.67,NA,NA,NA,NA
,,5/23/2017,114.6,160.284,131.338,114.596,112.82,105.44,118.11,111.597,114.108,NA,NA,122.659,NA,NA,NA,NA
,,5/24/2017,114.515,160.323,131.045,114.593,112.63,105.415,118.11,111.614,113.815,NA,NA,122.46,NA,NA,NA,NA
,,5/25/2017,115.007,161.247,131.863,114.669,112.62,105.41,118.208,111.6,114.22,NA,NA,122.61,NA,NA,NA,NA
,,5/26/2017,114.74,161.635,131.943,114.765,112.845,105.385,118.281,111.6,114.28,NA,NA,122.93,NA,NA,NA,NA
,,5/29/2017,114.804,161.809,132.009,114.948,112.64,105.365,118.488,111.629,114.415,NA,NA,122.9,NA,NA,NA,NA
,,5/30/2017,114.756,162.007,132.622,114.904,112.64,105.355,118.817,111.613,114.033,NA,NA,122.92,NA,NA,NA,NA
,,5/31/2017,114.83,161.954,132.532,114.909,112.6,105.15,118.445,111.38,114.37,NA,NA,122.94,NA,NA,NA,NA
,,6/1/2017,114.79,161.683,132.253,114.842,112.56,105.3,118.38,111.493,114.31,NA,NA,123.046,NA,NA,NA,NA
,,6/2/2017,114.83,162.456,132.334,114.887,112.76,105.295,118.448,111.51,114.381,NA,NA,122.97,NA,NA,NA,NA
,,6/5/2017,115.101,162.006,132.324,114.818,112.56,105.275,118.8,111.448,114.296,NA,NA,122.97,NA,NA,NA,NA
,,6/6/2017,114.84,162.673,132.52,115.504,112.72,105.265,118.878,111.5,114.31,NA,NA,123.141,NA,NA,NA,NA
,,6/7/2017,115.163,162.478,132.604,114.895,112.71,105.26,118.86,111.47,114.35,NA,NA,123.09,NA,NA,NA,NA
,,6/8/2017,114.77,162.605,132.377,114.843,112.64,105.19,118.827,111.464,114.24,NA,NA,122.99,NA,NA,NA,NA
,,6/9/2017,114.75,162.697,132.417,114.825,112.64,105.17,118.384,111.21,114.28,NA,NA,122.79,NA,NA,NA,NA
,,6/12/2017,114.74,162.933,132.375,114.818,112.625,105.15,118.77,111.38,114.29,NA,NA,123,NA,NA,NA,NA
,,6/13/2017,114.6,162.766,132.167,114.756,112.58,105.125,118.607,111.33,114.202,NA,NA,122.94,NA,NA,NA,NA
,,6/14/2017,115.011,163.296,132.487,114.789,112.513,105.11,118.238,111.29,114.176,NA,NA,123.094,NA,NA,NA,NA
,,6/15/2017,114.38,162.128,131.293,114.458,112.343,105.07,118.218,111.17,113.588,NA,NA,122.5,NA,NA,NA,NA
,,6/16/2017,114.783,162.349,131.683,114.522,112.36,105.05,118.402,111.15,114.01,NA,NA,122.811,NA,NA,NA,NA
,,6/19/2017,114.46,162.414,131.978,114.505,112.36,105.06,118.438,111.15,114.1,NA,NA,122.76,NA,NA,NA,NA
,,6/20/2017,114.44,162.897,131.721,114.486,112.34,105.015,118.408,111.102,113.915,NA,NA,122.57,NA,NA,NA,NA
,,6/21/2017,114.39,162.917,131.554,114.417,112.31,105.01,118.356,111.1,113.94,NA,NA,122.69,NA,NA,NA,NA
,,6/22/2017,114.247,163.126,131.628,114.408,112.219,104.96,118.362,111.062,113.827,NA,NA,122.68,NA,NA,NA,NA
,,6/23/2017,114.32,162.686,131.769,114.375,112.19,104.95,118.387,111,113.865,NA,NA,122.63,NA,NA,NA,NA
,,6/26/2017,114.596,163.126,131.719,114.357,112.185,104.94,118.384,111,113.88,NA,NA,122.45,NA,NA,NA,NA
,,6/27/2017,114.06,160.997,130.681,114.027,112.1,104.92,118.09,110.899,113.7,NA,NA,122.096,NA,NA,NA,NA
,,6/28/2017,113.991,160.293,130.806,113.998,111.89,104.905,118.05,110.91,113.65,NA,NA,122.01,NA,NA,NA,NA
,,6/29/2017,113.81,159.05,130.096,113.763,112.03,104.87,117.792,110.836,113.49,NA,NA,121.757,NA,NA,NA,NA
,,6/30/2017,113.9,158.995,130.214,113.728,112,104.88,117.927,110.8,113.5,NA,NA,121.83,NA,NA,NA,NA
,,7/3/2017,114.163,158.703,130.143,113.742,112.003,104.87,117.958,110.805,113.61,NA,NA,121.84,NA,NA,NA,NA
,,7/4/2017,114.04,158.442,130.204,113.793,112.07,104.855,118.16,110.89,113.68,NA,NA,122.01,NA,NA,NA,NA
,,7/5/2017,114.05,158.7,130.278,113.784,112.095,104.84,118.145,110.87,113.71,NA,NA,122.14,NA,NA,NA,NA
,,7/6/2017,113.87,157.14,129.96,113.503,112.023,104.785,117.894,110.808,113.57,NA,NA,121.725,NA,NA,NA,NA
,,7/7/2017,113.744,157.397,129.818,113.58,112.043,104.78,117.926,110.815,113.461,NA,NA,121.93,NA,NA,NA,NA
,,7/10/2017,113.95,157.624,130.363,113.588,111.835,104.765,118.185,110.827,113.685,NA,NA,121.81,NA,NA,NA,NA
,,7/11/2017,113.78,157.594,129.935,113.5,112.01,104.76,118.093,110.725,113.625,NA,NA,121.69,NA,NA,NA,NA
,,7/12/2017,114.03,158.482,130.358,113.625,111.85,104.75,118.22,110.829,113.608,NA,NA,122.18,NA,NA,NA,NA
,,7/13/2017,113.846,158.301,130.283,113.538,111.985,104.705,118.228,110.755,113.555,NA,NA,122.23,NA,NA,NA,NA
,,7/14/2017,113.98,158.431,130.475,113.5,111.975,104.695,118.25,110.785,113.7,NA,NA,122,NA,NA,NA,NA
,,7/17/2017,114.05,158.818,130.536,113.543,111.995,104.695,118.29,110.79,113.717,NA,NA,122.071,NA,NA,NA,NA
,,7/18/2017,114.13,159.364,130.689,113.593,111.973,104.68,118.363,110.755,113.79,NA,NA,122.2,NA,NA,NA,NA
,,7/19/2017,114.142,159.357,131.048,113.63,111.955,104.67,118.506,110.75,113.6,NA,NA,122.05,NA,NA,NA,NA
,,7/20/2017,114.11,159.614,130.907,113.583,111.898,104.63,118.398,110.69,113.74,NA,NA,122.292,NA,NA,NA,NA
,,7/21/2017,114.163,159.589,131.087,113.705,111.885,104.6,118.444,110.675,113.853,NA,NA,122.44,NA,NA,NA,NA
,,7/24/2017,114.204,159.846,131.222,113.749,111.885,104.595,118.528,110.675,113.85,NA,NA,122.48,NA,NA,NA,NA
,,7/25/2017,114.106,159.149,130.927,113.609,111.85,104.57,118.389,110.445,113.755,NA,NA,122.28,NA,NA,NA,NA
,,7/26/2017,114.148,158.936,131.128,113.652,111.85,104.56,118.55,110.645,113.746,NA,NA,122.14,NA,NA,NA,NA
,,7/27/2017,114.19,159.346,131.306,113.698,111.8,104.51,118.46,110.6,113.82,NA,NA,122.41,NA,NA,NA,NA
,,7/28/2017,114.155,158.965,131.253,113.681,111.795,104.48,118.466,110.616,113.85,NA,NA,122.16,NA,NA,NA,NA
,,7/31/2017,114.18,159.569,131.294,113.678,111.78,104.48,118.519,110.57,113.794,NA,NA,122.39,NA,NA,NA,NA
,,8/1/2017,114.28,160.638,131.676,113.806,111.58,104.47,118.71,110.585,113.945,NA,NA,123.06,NA,NA,NA,NA
,,8/2/2017,114.268,160.869,131.843,113.815,111.555,104.455,118.741,110.575,113.96,NA,NA,122.59,NA,NA,NA,NA
,,8/3/2017,114.161,161.122,131.768,114.812,111.665,104.42,118.735,110.49,113.94,NA,NA,122.56,NA,NA,NA,NA
,,8/4/2017,114.24,161.037,131.671,114.782,111.483,104.405,118.718,110.485,113.895,NA,NA,122.36,NA,NA,NA,NA
,,8/7/2017,114.26,161.008,131.79,114.762,111.455,104.385,118.676,110.353,113.838,NA,NA,122.62,NA,NA,NA,NA
,,8/8/2017,114.067,161.032,131.607,114.745,111.605,104.365,118.635,110.445,113.84,NA,NA,122.454,NA,NA,NA,NA
,,8/9/2017,114.29,161.528,132.022,114.815,111.44,104.365,118.762,110.478,113.92,NA,NA,122.5,NA,NA,NA,NA
,,8/10/2017,114.188,162.104,132.106,114.881,111.363,104.335,118.692,110.299,113.92,NA,NA,122.456,NA,NA,NA,NA
,,8/11/2017,114.257,162.634,132.369,113.954,111.545,104.3,118.774,110.395,113.89,NA,NA,122.69,NA,NA,NA,NA
,,8/14/2017,114.23,162.176,132.272,114.951,111.588,104.28,118.785,110.4,113.94,NA,NA,122.5,NA,NA,NA,NA
,,8/15/2017,114.08,161.816,131.915,114.84,111.53,104.265,118.705,110.375,113.759,NA,NA,122.62,NA,NA,NA,NA
,,8/16/2017,114.142,161.755,131.75,114.796,111.53,104.255,118.687,110.355,113.849,NA,NA,122.574,NA,NA,NA,NA
,,8/17/2017,114.14,162.162,131.924,114.72,111.47,104.21,118.649,110.3,113.712,NA,NA,122.35,NA,NA,NA,NA
,,8/18/2017,114.17,161.942,132.105,114.868,111.453,104.165,118.665,110.275,113.81,NA,NA,122.596,NA,NA,NA,NA
,,8/21/2017,114.096,162.346,132.125,113.815,111.418,103.985,118.645,110.255,113.83,NA,NA,122.69,NA,NA,NA,NA
,,8/22/2017,114.19,162.109,132.144,113.825,111.423,104.18,118.72,110.171,113.748,NA,NA,122.565,NA,NA,NA,NA
,,8/23/2017,114.209,162.788,132.286,113.895,111.19,104.19,118.819,110.245,113.802,NA,NA,122.712,NA,NA,NA,NA
,,8/24/2017,114.2,162.353,132.278,113.865,111.36,104.13,118.739,110.195,113.763,NA,NA,122.66,NA,NA,NA,NA
,,8/25/2017,114.153,162.461,132.173,113.836,111.343,104.13,118.698,110.17,113.83,NA,NA,122.61,NA,NA,NA,NA
,,8/28/2017,114.211,162.483,132.37,113.931,111.328,104.1,118.821,110.165,113.91,NA,NA,122.67,NA,NA,NA,NA
,,8/29/2017,114.23,163.252,132.648,113.97,111.32,103.895,118.879,110.092,113.924,NA,NA,122.8,NA,NA,NA,NA
,,8/30/2017,114.19,162.631,132.352,114.868,111.285,104.09,118.639,110.145,113.793,NA,NA,122.69,NA,NA,NA,NA
,,8/31/2017,114.046,162.623,132.238,113.895,111.238,104.055,118.612,110.095,113.772,NA,NA,122.63,NA,NA,NA,NA
,,9/1/2017,114.08,161.519,132.126,113.829,111.21,104.02,118.566,110.05,113.79,NA,NA,122.56,NA,NA,NA,NA
,,9/4/2017,114.181,161.648,132.308,113.91,111.22,104.025,118.692,110.07,113.84,NA,NA,122.552,NA,NA,NA,NA
,,9/5/2017,114.243,162.709,132.556,113.992,111.015,103.82,118.798,110.074,113.787,NA,NA,122.805,NA,NA,NA,NA
,,9/6/2017,114.09,162.322,132.305,113.914,111.18,104.005,118.68,109.977,113.706,NA,NA,122.39,NA,NA,NA,NA
,,9/7/2017,114.111,162.951,132.611,114.002,110.968,103.97,118.751,109.965,113.84,NA,NA,122.52,NA,NA,NA,NA
,,9/8/2017,114.088,162.387,132.517,113.972,111.135,103.945,118.756,110.01,113.736,NA,NA,122.625,NA,NA,NA,NA
,,9/11/2017,114.058,162.315,132.423,113.93,111.135,103.93,118.7,109.785,113.848,NA,NA,122.569,NA,NA,NA,NA
,,9/12/2017,113.99,161.397,132.051,113.775,111.06,103.69,118.586,109.917,113.675,NA,NA,122.399,NA,NA,NA,NA
,,9/13/2017,113.883,161.164,131.942,113.725,110.805,103.68,118.546,109.88,113.68,NA,NA,122.08,NA,NA,NA,NA
,,9/14/2017,113.839,160.936,131.841,113.678,110.99,103.85,118.52,109.783,113.636,NA,NA,122.02,NA,NA,NA,NA
,,9/15/2017,113.78,160.673,131.385,113.53,110.73,103.86,118.32,109.746,113.47,NA,NA,121.89,NA,NA,NA,NA
,,9/18/2017,113.704,160.522,131.379,113.497,110.68,103.803,118.361,109.753,113.37,NA,NA,121.97,NA,NA,NA,NA
,,9/19/2017,113.82,160.166,131.405,113.502,110.655,103.82,118.336,109.83,113.48,NA,NA,122.103,NA,NA,NA,NA
,,9/20/2017,113.698,160.522,131.584,114.358,110.655,103.79,118.4,109.74,113.259,NA,NA,121.88,NA,NA,NA,NA
,,9/21/2017,113.601,160.251,131.255,114.245,110.81,103.74,118.299,109.659,113.173,NA,NA,121.975,NA,NA,NA,NA
,,9/22/2017,113.67,160.131,131.212,114.255,110.56,103.705,118.289,109.717,113.396,NA,NA,121.72,NA,NA,NA,NA
,,9/25/2017,113.72,161.241,131.74,114.425,110.615,103.71,118.454,109.52,113.443,NA,NA,121.98,NA,NA,NA,NA
,,9/26/2017,113.697,160.983,131.678,114.399,110.79,103.7,118.441,109.705,113.417,NA,NA,122.14,NA,NA,NA,NA
,,9/27/2017,113.632,160.153,131.423,114.31,110.798,103.68,118.383,109.68,113.358,NA,NA,121.96,NA,NA,NA,NA
,,9/28/2017,113.57,160.088,131.248,114.237,110.738,103.63,118.317,109.625,113.35,NA,NA,121.892,NA,NA,NA,NA
,,9/29/2017,113.63,160.391,131.475,114.246,110.695,103.62,118.271,109.6,113.362,NA,NA,121.89,NA,NA,NA,NA
,,10/2/2017,113.595,160.567,131.433,114.298,110.69,103.405,118.356,109.643,113.396,NA,NA,121.76,NA,NA,NA,NA
,,10/3/2017,113.715,160.391,131.603,114.259,110.643,103.61,118.357,109.621,113.08,NA,NA,121.956,NA,NA,NA,NA
,,10/4/2017,113.68,160.837,131.652,114.247,110.475,103.57,118.344,109.523,113.344,NA,NA,121.72,NA,NA,NA,NA
,,10/5/2017,113.483,160.624,131.286,114.16,110.398,103.53,118.241,109.562,113.045,NA,NA,121.803,NA,NA,NA,NA
,,10/6/2017,113.54,160.205,131.393,114.13,110.573,103.51,118.238,109.465,113.183,NA,NA,121.71,NA,NA,NA,NA
,,10/9/2017,113.496,160.889,131.345,114.257,110.56,103.5,118.216,109.46,113.229,NA,NA,121.81,NA,NA,NA,NA
,,10/10/2017,113.456,160.266,131.36,114.18,110.515,103.48,118.297,109.41,113.191,NA,NA,121.786,NA,NA,NA,NA
,,10/11/2017,113.548,160.243,131.281,114.124,110.515,103.47,118.245,109.415,113.127,NA,NA,121.79,NA,NA,NA,NA
,,10/12/2017,113.425,160.638,131.542,114.172,110.488,103.42,118.307,109.185,113.238,NA,NA,121.9,NA,NA,NA,NA
